f1,f2,f3,x1,x2,x3,x4,x5
0.9838875804761751,0.17891487262840264,0.0,0.0,0.11451471767227725,0.4975393760735412,0.5040672389992508,0.5002323181650057
0.4450897745660111,0.11105127670960692,0.8887247043795946,0.6966500240395926,0.15566049516471292,0.4895526145655151,0.5047735458822072,0.4984178530849397
5.193801305660244e-17,0.8482121227567606,0.5297651377121335,0.35541701750716753,1.0,0.5051088043989246,0.5003809165110084,0.49441371919522314
3.986514775518354e-17,0.6510472698404015,0.759086394040981,0.5486803032485381,1.0,0.4995720981163466,0.49434245709607394,0.5022713439085559
0.7441777799630528,0.6204569691679822,0.24800212105434455,0.15952579549948165,0.44244000373220543,0.5017091927963644,0.508803121470701,0.49252940114637256
0.178986834703148,2.409151026804078e-06,0.9838950118095829,0.8854410573185685,8.568860278099222e-06,0.5035990517232797,0.5028368736297578,0.49532681153824154
0.530241523837632,0.0,0.8478709597557772,0.6442107081752294,0.0,0.4962111720839813,0.5008146428961953,0.49763358354769693
0.21190201105611045,0.9545568626826754,0.2114948437786979,0.13561046501484114,0.8609319551068257,0.4962112508112674,0.49232168171359747,0.4817716094317379
0.5775789887786849,0.808193708849411,0.11576048433303854,0.07385451318560932,0.6049816276703064,0.4999837303146373,0.5087816757649801,0.5032253052286353
0.8082465632110781,0.5776334513103822,0.11506773924325384,0.07341099629644636,0.3950270739443598,0.500820633125371,0.49153623409881136,0.4969282412412008
0.3843733394375327,0.7688362931353568,0.5121405417409822,0.3420784445855575,0.7048624467213906,0.5022774079876142,0.47673406206465796,0.5048341781515187
0.5123554118449408,0.3846188334707183,0.76785338184109,0.5573354535445318,0.409945573706107,0.4967000827373967,0.5002655055996529,0.5028819131226087
0.8889487997437695,0.44452734098459595,0.11089154207472667,0.07073657144992326,0.295197565557231,0.49860383677013914,0.49590961883247364,0.4931409092222392
0.7594213756262563,0.0,0.6506695185768641,0.4509983357208176,0.0,0.4932897645736382,0.5006671934014855,0.5005921361115202
4.651014207054544e-17,0.7595682625051993,0.6505075643320111,0.4508592056851324,1.0,0.49354886062337017,0.49697936769157747,0.5011294058101898
0.5298936732191291,0.6624202008316198,0.5295716191449619,0.35528787402671663,0.570471473668876,0.5039088892831817,0.5011456643898912,0.5006094993345527
0.5299115563702151,0.8480653239787064,0.0,0.0,0.6444544176206496,0.4981260588949941,0.4981501284461117,0.49810476400394516
0.08310119998929474,0.0,0.9965423991865328,0.947035120329021,0.0,0.50105914522505,0.5002427755711184,0.49968270101001794
0.9138118512302197,0.4062246277932274,0.0,0.0,0.26629992212377923,0.5050796748795724,0.5020508326453893,0.4977056147332549
0.3664109867500259,0.36681308196427836,0.8553131479017956,0.6530765016690332,0.5003491180241197,0.49919693778846036,0.5042910588339448,0.5128701006615497
0.7445664799474475,0.24839480678466877,0.6196884290299672,0.42545869649470236,0.20499125709859298,0.5059712025702298,0.4967134616877863,0.4998314424818032
0.5297795051773239,0.5303965143697388,0.661953316131815,0.46049711060631227,0.5003705047086835,0.503183105592816,0.4913820893691234,0.4997075347936481
0.847962034620189,0.5301049648048877,0.0,0.0,0.355684842537699,0.4962079980560344,0.5004645083267438,0.4967064360323654
0.40600948270016324,0.9139005768904598,0.0,0.0,0.7338481745672703,0.5009044699464371,0.5023304164864683,0.504767904647469
0.6199178480315842,0.7445712845729103,0.24775401632983549,0.15937953714401215,0.5579976591979148,0.5028791257431745,0.49528384226440253,0.4983379831398614
0.957818720890542,0.28739783646285216,0.0,0.0,0.18557900029799096,0.4980505465909357,0.4991141151557177,0.49841127090443155
0.3909417863928844,0.6518864119165002,0.6501278073101496,0.4504447585733513,0.656094756024058,0.5019892706792186,0.505802462411372,0.4861754499567798
0.10489866879342659,0.3144122461833448,0.9435351502665041,0.7849377935463192,0.79499488414633,0.49475721024592056,0.4962293903200776,0.5041206143842414
0.9541568817793211,0.2120571049549938,0.2123543517134422,0.13619316353965638,0.1392231163467151,0.4916571166562066,0.5005245407680101,0.5130024366174103
0.3424234252597764,0.2283666666848273,0.9116796952600482,0.7300293587203452,0.3744426817391079,0.4963250150674388,0.5148512567928867,0.49304324432650115
0.09735156696769698,0.1951318576321705,0.975957606392928,0.8600522511588907,0.7053924967704331,0.502231969710469,0.4974317160346782,0.5034541883959288
1.0960413140228943e-17,0.17899713040298657,0.983870030687775,0.8854317625141335,1.0,0.4972189622436164,0.4980028049045733,0.4971048613710522
0.10478358177480158,0.9436547825053443,0.31438087209296484,0.20356225482230722,0.9295980409402109,0.5107984998701052,0.49697044346375313,0.4951170562478477
0.9121576985310705,0.22803857536089964,0.3417708311251794,0.2219560882342062,0.15595770289105543,0.4892319401120403,0.5170058321145811,0.503878428147186
0.22816529490276122,0.9118186313527809,0.3414917012349396,0.2218539361461769,0.8439033335682793,0.493805188472722,0.5009784356614934,0.5022948040185563
0.9117232482368568,0.34203712929095703,0.22765167253507992,0.14620548667026495,0.2284867600969471,0.4951139210274015,0.5006935754595924,0.5016206233225342
0.9139503287375764,0.0,0.40600935286094253,0.26613889168619426,0.0,0.5024722053421984,0.5050523432459157,0.5065389805102898
0.8482027386881906,0.0,0.5297835199024494,0.3554301070144074,0.0,0.4982849065402166,0.5047965600686081,0.4942309748645837
0.11136018149472551,0.8891742640251589,0.4441199349316723,0.29292388177629036,0.9206827203245751,0.5023637491831414,0.5090205976550054,0.5070902261743706
0.09717631649976967,0.9761206125301584,0.19470935521565025,0.12474221281045107,0.9368303538040156,0.5064396070973524,0.49402682980681795,0.502461521527012
0.4061458853781416,0.0,0.9138166219255767,0.7337471180642208,0.0,0.5011950689278413,0.49816266302325374,0.49831318869786734
5.596824123341884e-17,0.9140307437603414,0.4058874181785496,0.2660471760397033,1.0,0.49139504223601344,0.4979202414390227,0.504474690260674
2.5696201255653034e-18,6.117841106875495e-17,1.0000001962757632,1.0,0.9732763571214947,0.5000720141144895,0.49962633444531135,0.500226856306531
0.9578797293810792,0.0,0.2872392142481874,0.1854711184269734,0.0,0.5026612650113176,0.49707469636202034,0.49791885889716636
0.24085546706671385,0.4816879723810326,0.8426405284005283,0.6379614289441543,0.7048206259146461,0.5043165123356473,0.5027104504972134,0.49641114890828303
0.6510549831091249,0.0,0.7590742005868958,0.5486715226191365,0.0,0.4943352531077292,0.5006167917157937,0.5008038508699308
0.08303113172715212,0.9965591055341104,0.0,0.0,0.9470804561607952,0.50295699954605,0.5016553241851088,0.500791082563728
0.3843379747734335,0.5126691195202714,0.7680239505066194,0.5573647333695273,0.5904647199075318,0.5100298522086468,0.49533570348072264,0.5089817899140009
5.865706304625414e-17,0.9579425363638474,0.2871619203555991,0.185412503756881,1.0,0.4999339319037447,0.5062486175950849,0.5043456269671666
0.6207005471589923,0.2483860314188484,0.7445683637298904,0.5342118165186543,0.24233143487998848,0.4750917448954267,0.4931400809673135,0.5023901468377853
1.7609019361488023e-17,0.2875771099675124,0.9579553548600329,0.8143367003094775,1.0,0.5021306218892119,0.513450613506553,0.5020128414655971
0.6507163472974675,0.7593270918652028,1.0486487053974221e-06,6.67587363444651e-07,0.5489399723822131,0.5012512172107896,0.5015985945872299,0.4992400785166378
0.9762329726855831,0.19530966543651543,0.09715897807463557,0.06193190718515157,0.12570546368720126,0.48320944427883217,0.4951220769598636,0.49841560757135595
0.983896123565111,0.0,0.17881635611949823,0.11445203984394908,0.0,0.5008832055921693,0.49769597962507783,0.4972894762699426
0.9918627739323416,0.09023663823233165,0.09022850503492752,0.0575172972779093,0.05775871534224258,0.4990655625921687,0.49795809270688945,0.5057231882328743
0.7023054429659008,0.11743509614165307,0.7022585737741684,0.49558993459054673,0.10547572731103472,0.5024423123541845,0.4988920338440622,0.4906019314738689
0.19545131732886784,0.09715785231632035,0.975966083577228,0.859929420825909,0.2936859594942929,0.4929713880258754,0.503723260467752,0.5034733428756114
0.998942375766587,0.04045973935976846,0.023325686451492533,0.014850442921386028,0.025770654889171754,0.4975178626552291,0.4974570033576423,0.49543428736317624
0.9965644813596247,0.0,0.08294046242060792,0.052861737693330954,0.0,0.5006367177987551,0.5028714569321485,0.49886325765349443
5.987225438300256e-17,1.2839972838869255e-17,1.0000203084796118,1.0,0.13448992199826837,0.5007550571973309,0.49579574117741654,0.49856383288116
0.28721589494199345,0.9578856679612509,0.0,0.0,0.8145441871523583,0.503443513776,0.4978557321704113,0.4984170454735577
0.9961637870674479,0.0,0.08789503422399146,0.05602611135590905,0.0,0.504236694244216,0.4985962387780969,0.5037407424605016
0.11036447997128832,0.44437972904700923,0.889093419532319,0.6972412786725145,0.8450270119597627,0.5051043585598215,0.5048392688084374,0.5045727306577094
0.014686566388936586,0.2363109068833817,0.9716056692941617,0.8478304009029539,0.9604853260621441,0.49786912223870494,0.4992424293522556,0.5057395990226484
0.03521811653992181,0.9994114136291095,0.0012721984976438827,0.0008098805720451185,0.9775755254581261,0.4958980119939262,0.5008331655644428,0.49612276431417857
0.03816939955958489,0.040618917768569095,0.9984732109994525,0.964498246986444,0.5197860499719913,0.5043434295055387,0.4971424316565149,0.5008630475275481
0.999640390632365,0.0,0.027360662149533168,0.01742025533281419,0.0,0.503655123674719,0.5003925904632285,0.49888463315721837
0.0367934633912353,0.9993254600608518,2.8438086210941375e-05,1.8104201491201885e-05,0.9765713257084757,0.49914567896090833,0.5006352749343616,0.49880250283328115
0.13353772628804217,0.0013309133541092562,0.9911144354420233,0.9147343576409347,0.006344706678808432,0.5010022190017702,0.49449087643849743,0.4937069479400409
0.7688145521303499,0.38398522779872046,0.5115352444731228,0.3418102977884634,0.29488759099393713,0.49591158475069036,0.5051890850939685,0.5071233657115815
6.026639637963773e-17,0.9842249442304106,0.17875046340658754,0.11437336112121627,1.0,0.49359892055258886,0.5082047009601239,0.5147272094854137
0.320502211823321,0.9468144530877791,0.030844110804726908,0.01963780254735671,0.7922082262837556,0.5049272383261809,0.505414505366339,0.5034236072338769
0.023388680370550564,0.999661918657964,0.015674596914331047,0.009978584826972892,0.9851079848975302,0.5052589564441036,0.49451164489943716,0.5007464049098078
0.0016569283223984374,0.9993025914103377,0.03852150440518856,0.024528487747339858,0.9989444314726709,0.4933391439630453,0.5004625746528613,0.5012563488613394
0.3422178046224527,0.01621286630383419,0.9396512977871896,0.7774209712142192,0.03013788131648404,0.5057389107512412,0.49072318932353837,0.5064198899777013
0.043373469031736535,0.002122989846892607,0.9990765611868695,0.9723463887623558,0.031135612666799567,0.4968446206801615,0.5006232221957183,0.503086257506545
0.9766409805919622,0.0381287389916212,0.21321968481343276,0.13673835450917204,0.024841460190737463,0.4830319945493591,0.5015442890067802,0.5090361849896878
0.8849948199656895,0.4647346687359384,0.03153782800527494,0.020079038907074895,0.3078352945969222,0.5055361820126731,0.49201657363930873,0.4999832286193522
0.15287107429666275,0.38156948157794807,0.91165827176637,0.7303342895197376,0.7574122825356698,0.4992625006948625,0.5058898748016838,0.5027539257505922
0.47323669452543704,0.032218080141648696,0.8804593508012658,0.6854134089642017,0.04327446807231258,0.5038423625750856,0.4918086877831571,0.5042373040677521
0.9988137195421828,0.0335805400402836,0.0362252192979581,0.02306594428717823,0.021395367355491524,0.4985875477274345,0.5055708788709871,0.5011629532457271
0.8854867274070175,0.3323720125854744,0.32608313520054977,0.2113604370937353,0.22859870580989455,0.5032950871064796,0.4921992926715582,0.4807062722475563
0.02076631891731142,0.999702965664475,0.02126825310493067,0.013538850852959888,0.9867777243121498,0.49722409040357757,0.5100927537205355,0.5059345801291576
0.02612236544729732,0.9994278647344027,0.027578488970912834,0.017556612446020636,0.9833642531902489,0.49880122809537525,0.512158756684066,0.5004693898191498
0.11926683558562191,0.5348011408979109,0.8370261989414679,0.6310024217860019,0.8603122462627522,0.49568632747984354,0.5166407756117773,0.511368141984343
0.9853667973517868,0.0005730231407454482,0.17072030238941602,0.10921375159605373,0.0003702152551523369,0.5001571155931872,0.49366856375589585,0.4974261311204715
0.02738176362744437,0.8222299252902938,0.5686476538295164,0.38502856844220923,0.9788072267126557,0.5011835839993469,0.4989535167161429,0.5091368987894433
0.11529805350691157,0.8088622114390449,0.5771528701090567,0.3915249029762512,0.9098612135897577,0.5131493840268213,0.4877506872625176,0.5023602816277597
0.3312247314549168,0.08317817550224543,0.9400188827982365,0.7781545167765295,0.15663100170189556,0.48960357231794527,0.5048858263965795,0.5000098888756632
0.03119805085752747,0.9989242680815048,0.034650210055142246,0.022063164381712685,0.980123776373998,0.5016718982499182,0.4982240725937429,0.5024238742447912
0.9996404442094092,0.02707574450177324,0.0,0.0,0.017238939371947093,0.49782870815310626,0.5012500193893717,0.5008830278012943
0.9992916041219384,0.008999858777261935,0.03744402757718686,0.023842385853453885,0.005733394656080231,0.4986399049792336,0.5055704880520706,0.4992924611944529
0.9994446592486924,0.018961339530217072,0.028422666572805066,0.01809635272456983,0.01207642223134281,0.4946899116630008,0.4997636309546038,0.5005003215191905
0.908841485892283,0.04743731903837947,0.4146054462418494,0.27214037976925076,0.03319847925992364,0.5053495613116445,0.4935456173117692,0.5003626901396717
0.05857254438214037,0.9100242942927544,0.41180268200919135,0.27003522167872146,0.9590812286439001,0.5157291884072044,0.5180478997780716,0.49778574697134476
0.9876623885149622,0.024282095021985407,0.15516025287923227,0.09917171907490985,0.01564841238108078,0.49754228490152635,0.5002197539279081,0.49196459097613954
0.22476623790550745,0.9736270500288398,0.03920018036433991,0.024961928903750957,0.8555637982308827,0.49974522059217585,0.5002593521968507,0.5017152301573248
0.9955053187641317,0.008847598806088734,0.09479461297041289,0.060435990447580745,0.005657838221925587,0.5044237500736225,0.49965773540797626,0.494719722627019
0.002070855007506794,0.9991962146526008,0.04058353556318235,0.025842804740015712,0.9986805941249848,0.4976649826261432,0.4997823780557846,0.5040857895147919
0.005398575440660948,0.9180556478463332,0.39650237508686503,0.25954274517709325,0.9962564358030541,0.4961367161368747,0.5016263468620236,0.49585817247984015
0.0024503934579314817,0.9998866232960439,0.017813951603474116,0.011340765896932281,0.9984398573137024,0.5021407011951659,0.5063649671912613,0.5017899155672433
0.9999674393835029,0.008932820555491983,0.0,0.0,0.005686844092969455,0.4997253611032477,0.5007317649698603,0.5025935731575628
0.9996901672644977,0.021832625881793778,0.012761826857822288,0.008124570774933143,0.013901179227342075,0.4989067135563791,0.49984655126878746,0.5029597770066625
0.03322041645290798,0.9994864985241472,0.0,0.0,0.9788481472715655,0.5034245295722591,0.4952441483705925,0.5020204293671257
0.8430855511263619,0.48118478105037343,0.24052161229056282,0.15462257445524644,0.3301693436653629,0.5054456454371788,0.5073154840750368,0.5028578790778498
0.588428132414286,0.01852547103404644,0.8085892135952063,0.5993587933082961,0.020036069441721753,0.5046115276597924,0.5135054224295278,0.4999303187394469
5.825553350675635e-17,0.9513850613469308,0.30802912996229925,0.1993372577946162,1.0,0.4976792460895552,0.4986468918106244,0.5007232560261152
0.9995920743942148,0.0,0.0293499855425346,0.018687037273713455,0.0,0.49932500968194665,0.503724321603754,0.5029226660302151
0.3004022373462912,0.4725872169600046,0.8296645784954966,0.6220289862087629,0.639530359734386,0.49867404754900874,0.4814487898062022,0.5248068486334914
0.9996376902099119,0.005803411579415067,0.027223473528945292,0.01733270685742852,0.003695864099999391,0.5026117735545936,0.49572819575393334,0.5002905229658019
0.9996156472327621,0.0,0.028434785322359216,0.01810422483287563,0.0,0.5043730403877199,0.5003680882301087,0.49914534598503413
0.03483028624636781,0.9986779187574749,0.0390120834895886,0.024841016170353752,0.9778059926637344,0.49677811846721254,0.5055341400346571,0.502308713033482
0.9527069288356775,0.0008424775954963504,0.3041053601180905,0.1967016439764894,0.0005629619550711062,0.5067552829186084,0.49570062729379644,0.49876897221807354
0.9991366150757691,0.025761745377176484,0.034351651825663326,0.02187195666928632,0.016410972494304576,0.5008864047031766,0.5072299072733853,0.5024042760083056
0.035574712384833874,0.7534844452624253,0.6576169813734938,0.45646456122246926,0.9699651932596841,0.5211596332240466,0.4833827240731989,0.4971539537519519
0.9329881245375168,0.0052812144296582614,0.3602960488159308,0.23461079594499368,0.003603571718556804,0.4923778367991967,0.5033391420646608,0.49079520900150797
0.038698328030568746,0.9992931966420042,0.0,0.0,0.9753587670732311,0.49808134714348307,0.49386344107171626,0.5009419383758601
0.03949261710614541,0.3797598969452185,0.9243782422674414,0.7506363907965277,0.9340327104499763,0.5023735239596705,0.502024090796382,0.48920871022352097
0.0018172214465398105,0.9997468173696403,0.02255815818400616,0.014362145614351965,0.9988428291949083,0.4990667505930199,0.5005132574245882,0.5013421719836166
0.0470189121535673,0.02093187657651516,0.9987018903579072,0.9672210699532127,0.2666407687393895,0.5047811918740721,0.4979214519426783,0.49988531221949284
0.9944994072329689,0.07983148560585772,0.06928335304574855,0.04413804400410723,0.05099405761342746,0.4998656904172262,0.5092705446500816,0.5038979342837678
0.5592177197892713,0.0006203848283424173,0.8290213332095446,0.6222031619164025,0.0007062528103082277,0.5007582031020481,0.5000896071258787,0.5001551081035198
0.7575468066000522,0.6541527806767997,0.0,0.0,0.4534565544312944,0.4848288857925507,0.48747353660993437,0.5225618223976461
0.10867871111113897,0.9939395102546732,0.016686258456514422,0.010623267221137697,0.9306665505191917,0.5011971546099628,0.49997537953613175,0.5010899398669845
0.022498237401402065,0.9992655965469327,0.03418758568708442,0.021766484676712595,0.985669071959095,0.5052482700316903,0.4921913254768564,0.4961500654682567
0.40126959093748876,0.4180636104012041,0.8156017534619677,0.6067394060558898,0.5130470825940975,0.517860013135573,0.4950330234273665,0.4874873037762888
0.22070668612057656,0.06776064722262252,0.9731143065999611,0.8517019730036919,0.18963736352362806,0.5037972962564942,0.5105197592606144,0.5014516463987094
0.9916425005294217,0.12368865596445476,0.04162170363645464,0.026499737719777122,0.07899828685032734,0.5002090863420852,0.5138646243672892,0.49912868737129984
0.9993477920240523,0.03522437158159124,0.012464176525466697,0.007934781200765795,0.022429880711933813,0.5063375636114738,0.49957870698110857,0.5023911243125635
0.8256067157779879,0.5651513119135718,0.0232265675632564,0.014776284646813749,0.38214168247968516,0.4976204546430523,0.4949917196066825,0.47261543965991815
0.04993582012140275,0.995176587876804,0.08593584716399488,0.05476902114012211,0.9680825589268969,0.4903820619638061,0.4965683837468682,0.504817640447235
0.9295840482503078,0.3654749452140815,0.0496547926775345,0.031621631758040614,0.2384750013792013,0.4955066033737752,0.5017974627538837,0.492345358307973
0.15081322503922426,0.4792736023593183,0.864904772287176,0.664964125376925,0.8059194815198907,0.5029012443461484,0.49589858812722154,0.5151251078380433
0.22460196105171637,0.249021641784204,0.9421396076067364,0.7823022907654251,0.5327946026669655,0.4990301648920527,0.49809026566521475,0.5061515069546283
0.01826466147544269,0.9995278597295647,0.0263321726074965,0.01676482435500517,0.9883681574562091,0.4936508256237903,0.49963519714792554,0.5010078781771552
0.9547143288389729,0.0,0.29767405740560227,0.19241286078622505,0.0,0.4953982317655579,0.4977972690631278,0.49568516740969915
0.026672169144521838,0.9996483609583328,0.0,0.0,0.9830180258958455,0.4999610115444569,0.4999587250335994,0.49796976490351536
0.43483660531646007,0.030993029114861136,0.9003240157251059,0.7129287585178015,0.04529854354369045,0.4972777474572734,0.5019108096535196,0.4826139052319212
0.19171807926864293,0.9810862836758898,0.029995091701399586,0.019096558249806814,0.8771437390373426,0.5011416942644803,0.4993332118410895,0.5095477401862732
0.8588820057861482,0.5117597331910358,0.02277737260352491,0.014501090018350631,0.3420927603467735,0.5028737660657394,0.4954969125599282,0.4956377664286675
0.2658685226340969,0.9632294581207576,0.051221294136736886,0.03260448369233746,0.8285504966600846,0.49921630777352116,0.5186188381426112,0.5145913822492677
0.36635780129873846,0.6981743359497217,0.6188590898024886,0.42364788510992163,0.6923594234407651,0.5071678610465943,0.5195879447588323,0.5434539157949667
0.02717058914806804,0.9996341554658907,0.0,0.0,0.9827005945908394,0.49836655270613833,0.5006916652379583,0.5004430438786925
0.03006165966916108,0.0,0.9996631832933864,0.9808614726250198,0.0,0.49605795201391273,0.5008951985256836,0.4900630003445571
2.214223373112858e-17,5.709777946250335e-17,1.000138076247601,1.0,0.764488400485503,0.5017468548570593,0.49061109400484476,0.4931536002217521
0.5920084121409249,0.30105935817083324,0.7485415988836619,0.5379798085066804,0.2995012352661689,0.5217580896295604,0.5069435252559572,0.4861894790224501
0.9394614129165685,0.3416102070010963,0.028177973252984906,0.01794031833216249,0.2220272600557451,0.49702691249588016,0.5055081096658338,0.500678029935318
0.03867448168842662,0.9991326656062864,0.01642361003130785,0.01045590010496264,0.9753699833965206,0.4993476537101541,0.4973760035967998,0.4970920877208234
0.9943441232190271,0.00010150089981033541,0.10668449406707026,0.06804347987079931,6.498502681218099e-05,0.4990928850732175,0.5066874476362715,0.4976832416841665
0.029389886026881005,0.07071873191908638,0.9972570378296853,0.9512076261055629,0.7492532811234326,0.4965357647766943,0.4924362660160886,0.48886346975665107
0.9879549239775777,0.1553585784251952,0.0,0.0,0.09929702016175612,0.4987506214575041,0.5016782807976148,0.5095513196761756
0.03789471306999946,0.005983395772499216,0.9992936807978123,0.9755713386033644,0.0996961795010477,0.49470898416990716,0.4997054503678268,0.5013241374444939
0.2446283047781912,0.935617368332343,0.25830235520336875,0.16616103531962767,0.8371928243915553,0.4784448818967284,0.5158802627268227,0.4840560429219979
0.4772508651581457,0.03207614394553409,0.8789432080689853,0.6827181301060827,0.042723113497107015,0.5100325597164034,0.47852428197556585,0.510350490990431
0.9996307934257989,0.025278675981553877,0.01818131783028937,0.01157388563577666,0.01609541841622974,0.4899967757572704,0.5039464341444317,0.5000441266033268
0.6359579916633119,0.0273415230845856,0.7718144869959624,0.5609585542056215,0.027353130205684653,0.4929182533433342,0.4801716195404582,0.49932923956469955
0.16637942485344553,0.04179459116362496,0.9853809242161737,0.8902683389970092,0.15667734999544242,0.48604650655609455,0.5001591921205286,0.5027363425703165
9.041074355102952e-18,6.056792448368325e-17,1.0001086841801716,1.0,0.9056672391699669,0.5101900397953396,0.4979926687194821,0.4990956271392758
0.9601108548809913,0.012845740133594647,0.2799055092548819,0.18057613009819523,0.008517104249102944,0.5085450436722373,0.4905638953123792,0.500639816167788
0.020508615230412437,0.9528522416173963,0.30320309043666527,0.19608374903189674,0.9862998964290295,0.5044354306378486,0.5102432668820518,0.4960695440025544
0.02207977081502869,0.11315107626509391,0.9934449870552481,0.9264518547334248,0.8773146917997459,0.5096290109719853,0.5013536582577179,0.49584598640813154
0.178835689617657,0.9838818761373036,0.0,0.0,0.8855342286016532,0.4998735273067414,0.5002894386997035,0.5016659117641267
0.009636303174745127,0.03545976529459055,0.9993692229919166,0.9766026768356849,0.8310760319965791,0.4994871244589005,0.49335107024879793,0.499723815017889
0.9874557805647838,0.15905229832212037,8.752261917226848e-05,5.5708420666392144e-05,0.10166890280880367,0.5024829618002431,0.49605528188041287,0.4872902705280003
0.2846298065783699,0.6083222557254473,0.7411256096190086,0.5312969633619586,0.7213936560187539,0.5018239609885653,0.5095434367859516,0.5086147073766996
5.557346594919342e-17,0.9075835741029304,0.4202329665011506,0.27605853782199496,1.0,0.5008130340947515,0.5064826299603068,0.5104473927633248
5.973360896816884e-17,1.3533838305369268e-17,1.0002492572554398,1.0,0.14184410577374956,0.48443163818093654,0.5018653287265485,0.4981550299589398
0.10573078913480824,0.03747148179658148,0.9937690547392402,0.9284426450345357,0.2168284731589461,0.5080142326055455,0.49734758226246184,0.4970408628753664
0.014350479735740313,0.999135430968581,0.0395966833175056,0.025214050245186803,0.9908569241759106,0.49859048489288255,0.4954599006127935,0.4996506947295517
0.030670479660986346,0.3052642673951324,0.9519855942562842,0.8015240707293199,0.9362515353066453,0.48731712128808624,0.5042339690013368,0.4952084224371691
0.9997033474278421,0.024861944957941213,0.0,0.0,0.015829039639316533,0.5011702728929784,0.4969443508936487,0.498679782153628
3.873792573003071e-17,4.743216469885352e-17,1.0001383700849749,1.0,0.5640159057171363,0.5106964024314301,0.504810193673973,0.4990949603220817
0.5832285876852211,0.8124165785673728,0.01950967393265168,0.012417574533966476,0.6036186576728532,0.5165123611322715,0.49984285458815725,0.4976055317832843
0.9778123623000851,0.0,0.20967206454459006,0.13447386004622708,0.0,0.4957555590794874,0.501131197657493,0.5045165898572007
