f_1,f_2,f_3,x_1,x_2,x_3,x_4,x_5
1662.36655649631,8.317331993981623,0.06961743011840063,1.000005905745256,1.0,1.0000000183150095,1.0,1.147829291558006
1678.233921245766,7.887766664250477,0.06506888506358696,1.0001498335550676,2.9999999714161008,1.00000000322647,1.3902521448081464,2.9902510588579996
1675.9932662041933,6.799009029491523,0.18998804927605217,1.0000268810850401,3.0,2.3129378656170045,1.0001421547442941,1.8172497508411796
1665.319163961783,7.247173657864786,0.10442184702441536,1.0,2.555268288011833,1.0000001658311533,1.0000002973462638,1.0
1667.9600467984753,8.245101830239028,0.07382344143706887,1.0000002579014156,1.2487790546581743,1.0000000000670717,1.0,2.273478684719553
1682.8984342851109,6.628560749274213,0.19406013474765046,1.0000053256692056,2.9954438537697845,2.6826200179816784,1.0002633261203817,2.9900254765489205
1674.9367778830738,6.8669939356799565,0.18105320497080624,1.0000231273838553,3.0,2.178228585205379,1.0,1.718525191885193
1665.1413347050486,7.2994665817233,0.10549612543492036,1.0,2.478497027405993,1.0000000029681926,1.0000562315911676,1.0000006136887463
1665.3653735404575,7.233659763045642,0.1040968863798184,1.0,2.5751464650142935,1.000000222289229,1.0000004545298629,1.0000114252796768
1665.1763049489755,7.289017939521473,0.10530675532376645,1.0000101908353893,2.4937336057268857,1.0,1.000000487642285,1.0
1674.149059222651,8.267996607260365,0.07025906334145532,1.0000004674040597,2.999998660897629,1.0,1.627178321492015,1.663059457776397
1679.2778879141845,6.311592951875454,0.2350754274513018,1.0000826058342802,3.0,2.917218481761747,1.000275792680792,1.9345254713249211
1667.7725900151163,7.2997638256606,0.0867315569207577,1.0000001608970326,3.0,1.0,1.1828487535884264,1.0020014765919405
1665.4770010753332,7.20157018151129,0.10323732470208165,1.0000027616073395,2.6227381170456403,1.0000000000088678,1.0001513305187502,1.0
1669.3904425644764,8.127293396062065,0.08057525660986126,1.0,1.4494601962047207,1.0,1.0,2.4899115384629074
1665.394854359336,7.2263182935114205,0.1038884648296841,1.000000073984383,2.5867837575737673,1.0,1.0003256220441061,1.0
1685.3810372093994,9.483609087792415,0.049753228064974106,2.4262514387050946,3.0,1.0,1.936269819205155,2.89359942692935
1671.3099176451703,7.909669035460106,0.07662418997346175,1.0,3.0,1.0,1.471773885126949,1.2951896822398437
1684.6348871384573,9.460484664772771,0.051057682349920634,2.335116229951877,3.0,1.000000000106424,1.9471120723904962,2.7555746808917796
1668.3724211846418,8.13012075533038,0.08108831213350447,1.0000010594164375,1.4184194985648984,1.000000000155793,1.0000000279763621,2.2776229354765087
1668.135672196676,8.140124561930312,0.0806478620247986,1.0001735870546127,1.3985125573157497,1.0,1.00002436726651,2.234732054819605
1678.9768568784139,6.480279493469921,0.21997588048278496,1.0000000100627238,2.999999943397895,2.7525778368780363,1.0,2.0363031121299313
1662.2976932594095,8.316024829492395,0.06974164867531002,1.0000441723781304,1.0,1.0000002301049735,1.000000018986889,1.1323545775280006
1665.46579957065,7.204309113393252,0.10332489152872507,1.0000019336266308,2.618357695064606,1.0000037966318152,1.0000159212715527,1.0
1680.9649713240171,6.538245387000777,0.2096443757816851,1.0176881667474982,3.0,2.7458855819217276,1.0,2.4799780701629635
1665.2758868079957,7.874677450447479,0.09653278805466481,1.0002160765427344,1.6885036002841864,1.0000008333409807,1.000000161899519,1.4418456088433282
1671.797634013053,6.8418589611839655,0.18713994627831815,1.0000023209438735,3.0,2.118115534652241,1.0,1.0756891090694676
1664.0761164613045,7.755547137159505,0.10245017053960986,1.0027330952760978,1.8295410985959186,1.0000000002070357,1.0035607032744982,1.0915989412834366
1674.1700476726587,6.42898561064005,0.23922007099955525,1.000152460157689,3.0,2.710940748677207,1.0001011843566405,1.0
1665.2674861252788,7.262314007019359,0.10476306070271049,1.000007587757759,2.533006174421459,1.0000000002838716,1.000000004483145,1.0
1665.1184089762337,7.30595475885742,0.10561324038645331,1.0,2.4688119446132957,1.0,1.0,1.0
1674.5809051336907,7.728303737027872,0.07219818198658473,1.0,3.0,1.0000000001900233,1.3432341593505317,2.251997776166198
1666.3240748712115,7.961254223956566,0.09168752103054065,1.0000008467825277,1.596804209997761,1.0000007323875006,1.0,1.7249779002138408
1683.9373891944413,6.392264774218715,0.21142487707931584,1.0000007623843052,2.99980948064456,2.925199320174259,1.0,2.9726435407676624
1671.9400408969648,6.809778595619394,0.19265367489357949,1.000001590428847,3.0,2.1770781368036536,1.0,1.0471914267206035
1687.475381257688,9.638278624242272,0.04626109421938973,2.9407494042447717,3.0,1.000000109267822,1.9895915337205954,2.999028451037385
1663.8177168533662,7.687275036364,0.10459499319147501,1.0000504846378586,1.9082483221308315,1.0000000001561449,1.0001061419969783,1.0
1664.5972374337377,7.573143211011889,0.10590262050385801,1.000002209737575,2.086270767233268,1.0000097189544639,1.000001641387879,1.0823680898107007
1680.5793064570203,6.934465702293105,0.1647766844008074,1.000000005582712,2.9998766777422667,2.243854734885436,1.000000079223863,2.9176029531363965
1674.8330160269265,8.275016903033546,0.06905140224888336,1.0000000030301628,3.0,1.0,1.6240491458537356,1.821974218472429
1667.5094818578982,8.397926571827746,0.062006950261156435,1.0000003247200908,1.0259075510764222,1.000000006626655,1.0000008089437111,2.288500628670753
1667.7397277469888,8.215051841574542,0.0760135751686515,1.0000002206372205,1.2843718358826597,1.0,1.0000031828279345,2.205481944521317
1663.92789351682,8.125232556189747,0.08395035473466549,1.0,1.3066707667249404,1.0000000000059195,1.0000000813790648,1.3384193402943834
1681.998310212626,6.769334437091399,0.18186180120779463,1.0000003772383328,3.0,2.5019783582573094,1.0000015286333377,2.9713221998777035
1676.6596578993278,8.269247786082838,0.06591245808314368,1.0000002297938362,3.0,1.0,1.6032612354430644,2.267928990853497
1665.316690069016,7.249023486263293,0.10445566438007094,1.0000020190439853,2.5527092371073024,1.000000000267263,1.0000264378087704,1.0007321421874893
1682.469472646046,6.685680100685894,0.1894585647862791,1.0000060975254637,3.0,2.609496251994953,1.0005229245657226,2.96591079564036
1677.5514265195927,7.6978196137015305,0.06748327568142323,1.0000025632485898,3.0,1.0,1.2962806033454901,3.0
1664.6139683416334,8.360754001425937,0.06558244638222638,1.000000098576354,1.0,1.0,1.0,1.6521943352997788
1664.658262734126,7.479003802139441,0.1068103886530191,1.0,2.217793046726672,1.0000000000000009,1.000006799586628,1.0275290351688573
1665.5058769323398,7.192558721551827,0.10299118106117197,1.0000430352966527,2.6356362012410615,1.0,1.0,1.0
1672.0182444942968,6.80963683474293,0.192626477005163,1.0000012904618067,3.0,2.179780245667603,1.0000004800454667,1.0619705399143888
1675.596987736073,7.220875972438137,0.07492536063318898,1.0000000000573683,3.0,1.0000000022608855,1.0550918141766907,2.9793250646356793
1675.7242475528878,8.222758356922412,0.06769494955226583,1.000009088369147,3.0,1.0000000011404266,1.5888293065138561,2.0830083804624615
1677.533546336796,7.693159864876164,0.06754710544403311,1.0000014954752832,3.0,1.0,1.293965252414626,3.0
1662.2006614922964,8.314130416203016,0.06991536518617505,1.0000122722034703,1.0,1.000000000240717,1.000000065453496,1.1105958352210181
1668.7058249305712,7.19948941800073,0.08615972225067593,1.0004215966509211,3.0,1.0000000000298512,1.1174174435800637,1.3245949167196966
1662.3171521486197,8.316398981902518,0.0697066604550956,1.0000412263696823,1.0,1.0000000447998356,1.0,1.1367233037061624
1672.7828040740808,7.452105766434407,0.0773773205738422,1.0211264640652475,3.0,1.000023945466542,1.2061361520801668,2.0748349072452994
1665.490939702981,7.198679057958527,0.10313898355921432,1.000006645230398,2.6274461216384264,1.000000000059222,1.0003047744364002,1.000406798303998
1677.4367410223651,6.82654134300802,0.1840144258526326,1.0000000196172008,3.0,2.3131169525691937,1.0000199012134887,2.141235376260343
1680.7396074975102,6.930005266794888,0.16521419311335478,1.0,3.0,2.2562089115479624,1.0003977811369276,2.9401568816639583
1662.3806748994923,8.317603712028701,0.0695920146643145,1.0000010128652745,1.0,1.0,1.0000018543873153,1.1509971236299839
1670.56745255061,8.406821529087502,0.06069751664132811,1.0000124854236063,1.095178066803541,1.0,1.0000036191301669,2.9386591173692196
1667.6726533520389,8.134500179519426,0.08126664886964904,1.0000237312469333,1.3937427297463993,1.0,1.0000000018035926,2.133428886281395
1675.7686412155485,8.271063266018633,0.06744836162820801,1.001273919130356,3.0,1.0,1.612606269053976,2.0511008171124474
1686.459028698788,9.655563524437468,0.047913541450127536,2.389645441939353,3.0,1.0,2.025654056921408,3.0
1665.396960706521,7.224392727868989,0.10386325974629299,1.0,2.5887737492734386,1.0,1.0,1.0
1675.2745189818424,6.88192539238346,0.17840394090478512,1.000164636072039,3.0,2.164539453319478,1.0,1.808281907622187
1670.4048248512013,8.4660697357122,0.05577030111486523,1.000150294497322,1.0092350235042693,1.0,1.0,2.946880804777347
1674.602669435631,6.782156460689828,0.19428841045064085,1.0000010897628602,2.99999990256426,2.2982318978514633,1.0,1.5205120761296234
1665.5816275577467,7.731979968009373,0.10140838391002199,1.010646724235993,1.9026434099725988,1.0,1.0,1.3933540360021057
1670.1011795626982,8.460041682959952,0.0563702738282099,1.0,1.0101133743484618,1.0000000000758138,1.0005699411657105,2.8773712222913677
1662.3871169451515,8.312733475146176,0.07001508715539151,1.0,1.006888117040495,1.0,1.0000000991264488,1.1488570087951813
1662.504739271235,8.13920997458343,0.08367803989540973,1.0004711559369057,1.2498361939783569,1.0000000000000218,1.0,1.0484039465682755
1684.4196347274074,9.40877044771339,0.051558054272497274,2.610085618984891,3.0,1.0,1.9140467945678628,2.619097271880553
1670.996551270049,7.415471550186847,0.08051946651063976,1.007209739060057,3.0,1.0,1.2097794324886344,1.675039568567092
1668.6216748540105,7.520967322819023,0.08354699610879798,1.0000004991665497,3.0,1.0000000003486602,1.2939693532770329,1.0
1680.7577308724888,6.941740160056284,0.16353017512687448,1.0000059684935372,3.0,2.237881723616268,1.0000001904092686,2.9637015583465853
1678.1432549347953,7.855803262146696,0.06541931793442769,1.0000019267739282,3.0,1.0000000004894538,1.374348096394089,2.997540914638038
1665.9502353599257,7.9522134002167055,0.09244506017993648,1.0000000282032966,1.5993133173229976,1.0000000000719105,1.000001508666506,1.639772274783322
1662.8874626512554,8.155503222358147,0.08233179301876878,1.0,1.2371664009183123,1.0000000002490161,1.0,1.1411458568082566
1665.579396531517,8.142031016195174,0.08207852210148542,1.0000157922571367,1.3279492746617427,1.001497300413633,1.0000026813843512,1.696411646621296
1668.4900295724826,7.214706154963049,0.08635908170735754,1.000074516731003,2.999954845218396,1.000000000001171,1.1282702283517683,1.2575675501114691
1665.4683230667345,8.155497459673462,0.0811512740813378,1.0,1.3059807768775422,1.0,1.0,1.6844807186121316
1678.6288953238295,6.604371165808635,0.20813597713374646,1.0000001556442584,3.0,2.6162982732069358,1.0000106724649813,2.097928596469571
1684.1494904001936,6.319750535160746,0.21658125470805684,1.0,3.0,2.9918051824245433,1.000000034407954,2.9518503048009737
1687.1100070639204,9.630648461492004,0.04689657034048757,2.8750291143062627,3.0,1.0000000000013687,1.994890566343312,2.94261733432905
1665.586562507852,8.148930560816979,0.08152799170666566,1.000000219563489,1.318193977121797,1.0,1.0,1.7046514614958634
1686.9723530780207,9.530661860284116,0.04712545586792392,2.9597983662144474,2.999999999920382,1.0,1.9185323110719725,2.9991949099566217
1679.806066910049,8.30087186116888,0.06036967196626855,1.0,2.9999998679229662,1.0000034014454482,1.588446012480229,2.9997118305335984
1680.373754322692,6.286372283141189,0.23341386948866738,1.000007705972037,2.999999978764099,2.9577163824224377,1.0000299802913777,2.1394000833453557
1682.10191591921,6.406746233889665,0.21673132269438022,1.0000004635684305,2.9999939134123075,2.880507175973137,1.0002713582124958,2.6059870405254753
1664.6356995343936,8.093737907364707,0.08560795381357855,1.0000000511635883,1.3689958488531635,1.0,1.0,1.4647868749305595
1684.89389411281,9.13648821078724,0.05168625910001845,2.9650689586658125,2.9999999324906077,1.0000000025880191,1.6482458495676167,2.9983189186274988
1686.4792039446606,9.444363418648807,0.048055092396544916,2.9747291666855866,3.0,1.0,1.8646121866544962,2.974057945861511
1665.0708941560247,7.950602855775035,0.09329358206400347,1.000000898612307,1.5783793403033655,1.0000116067944256,1.00016673917185,1.4530414435160903
1667.9249850536141,8.192537257731832,0.07743822906950143,1.0,1.3204612408439158,1.0,1.0000573804059718,2.228157157180079
1683.2751825287805,6.293275371549591,0.22206677687026344,1.0000510531136133,3.0,3.0,1.0,2.747209546996035
1683.720076108161,6.3018647081986785,0.2196704644254967,1.0000410177751,3.0,3.0,1.0000000382316596,2.847057368634579
1677.1748203623808,6.85480910932467,0.1804691026595442,1.0,2.9999581110047933,2.2646576318474794,1.0,2.1321991408798984
1662.0816480637088,8.311914656364571,0.07012923167292998,1.000005675449721,1.0,1.0,1.0000851385289107,1.0837430325294706
1675.1659884940343,6.882996365883449,0.178346244122126,1.0000007788380094,3.0,2.1596701157113722,1.0002005010858586,1.7886575956959518
1681.082312701587,6.9246270709063396,0.1653532135785447,1.0002900625481197,3.0,2.273376123618759,1.0,3.0
1685.975623543222,9.500930409520574,0.04872090991417846,2.5112930468098664,2.9999986071895255,1.0,1.9259093282446633,3.0
1676.174080893624,6.8094690507059354,0.18825137504467823,1.0001884101294836,3.0,2.302798444904502,1.0000002046253027,1.8683849082048325
1665.3444647480883,7.239764440364908,0.1042461092677585,1.0000001016609206,2.5661652971397944,1.0000000000019804,1.0000000915504053,1.0
1665.5056404695722,7.192628384596251,0.10299319685315575,1.000043353480227,2.6355340425533367,1.0,1.0,1.0
1663.7456994532104,8.343989371998468,0.06714139627061967,1.000004706389102,1.0,1.0000000069324857,1.000009224023965,1.4573198581814126
1682.8619299536806,6.597813493523561,0.1968536496535735,1.0005063421971097,3.0,2.710212273189254,1.000027054473466,2.951311837609439
1664.9235687044393,7.550310150751227,0.10571733749722563,1.0000001567940124,2.1268805967504303,1.0,1.0002077306411525,1.1340951150036669
1675.1959330896957,8.282205179848594,0.06839949906196707,1.0001176549858044,3.0,1.0000002229461507,1.624111389808721,1.9032493807044426
1665.1641541256834,7.553642218588149,0.10532079806201015,1.000001072726258,2.133771636921704,1.0000000000000004,1.0027518643228899,1.1800871130865542
1678.2179225000664,6.9058342223357165,0.1718426313646015,1.0,3.0,2.2174813795607546,1.0000000177580746,2.414641068141749
1681.1477017229338,6.915843370828171,0.16636080072805048,1.0000372558747457,3.0,2.2878183974228756,1.0,3.0
1671.818946659712,6.837832485275715,0.18785328082024838,1.0000083410934486,3.0,2.125865734835215,1.0,1.0725222752055688
1678.3101347156812,7.909458017161013,0.06480947396242043,1.0000929462381705,2.9999999997942934,1.0000040013175602,1.4009207468005318,2.988894016697575
1676.9145172723504,6.84845664995017,0.18171171782066026,1.0000006124219674,3.0,2.2665818505866024,1.0,2.071787041485976
1668.1069865254944,8.331254006372902,0.06734958808214501,1.0000018237683705,1.1338763360923423,1.0,1.000031545632957,2.366275268684998
1665.7042043839654,7.759728360355857,0.10033468398836326,1.0,1.8671414397558237,1.0,1.0047331215249278,1.436793523334639
1662.709468951155,8.069893448861635,0.08827168849798284,1.0,1.3509345314243222,1.0006466082168926,1.0001351965116403,1.0410186491870954
1686.096792758153,9.3719639774941,0.048836716999387075,2.9953317419135925,2.99999997346811,1.0,1.8169660648105381,2.9599004395154473
1673.8810553252513,6.8739080485375705,0.18062698395187998,1.0000001323190777,3.0,2.1323782890386616,1.000000003239534,1.5286254072094874
1682.9434081092843,6.624570560707036,0.19407842427046235,1.0000005591831695,2.9999897531807895,2.6845189958407913,1.000411250628998,2.9955486734066707
1685.340867566076,9.475220631883149,0.049811928617819676,2.395651718341088,2.9999870927258474,1.0,1.9324063761417207,2.9074741253102077
1663.9898919221043,8.339923598269312,0.06746508643326055,1.0000001582530988,1.0121028408061798,1.0000000000000087,1.0,1.505832876940897
1675.3229596521805,8.240177122640329,0.06832383473300502,1.0000065196219494,2.9999999999999956,1.0,1.601615113993092,1.9707975926702985
1685.4158071065115,9.335206665763565,0.04996698526576634,2.7464162481710686,3.0,1.0000000010429122,1.8106034947292091,2.949783088253391
1685.7878683400882,9.367345435675885,0.049285972690299475,2.775351432450317,2.9999999998996922,1.0000000342124515,1.8214824420480866,2.9991218428178383
1676.644126696245,6.823361211400146,0.1856212825813487,1.0000000897529324,3.0,2.2957129689773206,1.00000726203041,1.9812245640061887
1677.5569776669865,7.747427819213198,0.06712008686986823,1.0,2.999977927068693,1.0000093112211559,1.3227712916397125,2.955345479839174
1662.4349115199952,8.091745196349693,0.08694108304941962,1.000000889077431,1.3130906881195394,1.0000000000066769,1.0000115589025986,1.0
1665.8641886144903,7.971979666466245,0.09156759362437891,1.0001274814164134,1.5698667168106142,1.0,1.000004388575314,1.6357340068601671
1667.204305393455,8.079132649556344,0.08483832261488375,1.000000025017291,1.4576272064416973,1.0000000017455584,1.0,1.9950449294617107
1682.459491701678,6.585188137131796,0.19937394772542563,1.0000052381351694,2.997285713468553,2.716728516835175,1.0,2.8560420564896427
1665.2681538457177,7.262217005983328,0.10475927316432078,1.0000020323950445,2.5332113040609183,1.0,1.0000264901958433,1.0
1669.3670657470213,7.303416458614762,0.08413668912041174,1.0000011383572427,2.9994052178579116,1.0000000001960967,1.1677164547097763,1.3863631360566622
1663.5204106155575,8.137941430621474,0.08328607093257459,1.0000100437364474,1.2782805398849466,1.0,1.0,1.2617614530845005
1674.3605969262221,7.822438467956711,0.07201689513100079,1.0105100056247869,2.999687816143065,1.0000010575628415,1.3921763842829293,2.1123498165134182
1679.2031984667467,8.140900247499376,0.062071713352849577,1.0,2.9999527347722883,1.0,1.512491526837168,2.9960602456188274
1670.264419431706,6.938129097753808,0.16599548204564996,1.000057648097174,2.999859869803227,1.8563985395734908,1.0,1.0
1682.4651905201822,6.686479689286262,0.18932585629855223,1.0000074884294332,3.0,2.6076771924206046,1.000085312292039,2.9675725326641014
1662.4620968647953,8.320841125544742,0.0694519875960636,1.000003098268465,1.0,1.0000119393581088,1.0016083876255923,1.1664725815884882
1677.4199283513483,6.860897971427377,0.17927894461551597,1.0,3.0,2.262616124854531,1.000008121883579,2.1892633767154606
1664.9914713469036,7.345893718555859,0.10619900689962025,1.0000080333309787,2.410328467976563,1.0000000165449061,1.0,1.0019843567649969
1670.0347922237324,8.425887994164203,0.059240036927035084,1.0000481136316335,1.0547077464059211,1.0,1.000003977873079,2.8401896957521453
1663.4522918673908,7.842287453682054,0.09968028341354745,1.0000000113390946,1.6843856284363152,1.000000000029234,1.0,1.0348575504674737
1685.5537639706677,9.399959386970139,0.04958787003944434,2.66293746532129,3.0,1.0,1.8600880384181189,2.9391581143581185
1680.55243812512,6.300825788780492,0.2324009171474306,1.0000099814214158,2.979074478624383,2.9619104494884825,1.00040260431763,2.1854571897739556
1672.8829398786645,7.434440041050141,0.07724322842966325,1.00000030254356,3.0,1.0,1.2025169542659053,2.1147796185463013
1671.301011976922,7.329840200770675,0.08086415628871473,1.0,3.0,1.0014502738588047,1.1617528772127257,1.8289148875074854
1670.9268964486598,8.278219216582361,0.07022751851622352,1.0000007516163278,1.283080395606467,1.000000000078914,1.0005726440843978,2.920429121943502
1662.957561114218,8.194244445288762,0.07947042941552111,1.000002914097933,1.1856287679157431,1.0,1.00002924123523,1.1836814237721442
1678.1991393319454,7.868654407947923,0.06524674215433382,1.0004232066873688,2.9999999997869544,1.0,1.3804289916552703,2.99932246571497
1687.2397362081815,9.743537168704469,0.0467213988624923,2.6260549984156722,3.0,1.0,2.0659784942691397,2.9802629970050445
1674.2701544839367,6.83523424569975,0.18676849052920164,1.0000033435311466,2.999999731300247,2.20965253193458,1.0003971191578345,1.5360243766512256
1662.2630390738736,8.142029049753447,0.08355354310432567,1.0000002723310113,1.2391104643746533,1.0000000416946038,1.0000000526122175,1.0
1668.7095576557836,8.102059041138657,0.08248561278739378,1.0000007590461837,1.4661571079868223,1.000000095421225,1.0000189911294333,2.3283738204961715
1678.933767710003,6.666277781729198,0.2006386813860457,1.0,2.999999991205358,2.5540701213455943,1.0003160165403044,2.2296239268997797
1668.1189551274497,7.391124147179088,0.08539996556564544,1.0000091311243888,2.9996704376767642,1.0000000000041744,1.228958187634918,1.0
1677.9538609438716,7.827045620004149,0.06592043745670202,1.0000000340860302,3.0,1.000000225127969,1.361059667322989,2.9780645382766586
1668.6385416194353,8.119043558360199,0.08156298728332467,1.0000000333582928,1.440797281747673,1.000000676565599,1.0,2.3256842173659322
1667.3933572742321,8.081364713852778,0.08459428544182715,1.0002891754205951,1.4598625738215114,1.0,1.0000000003121872,2.0361539447181745
