f1,f2,f3,f4,f5,x1,x2,x3,x4,x5,x6,x7,x8
3.122978173671047e-33,0.0,5.10021040490268e-17,0.8329275687412313,0.5553284831099842,0.3743570675491936,1.0,1.0,0.0,0.5021286355578585,0.5310427987159637,0.495501014006237,0.49051208032275845
0.5550475520512611,0.0,0.0,0.0,0.8324965175227775,0.6256395131844887,0.0,0.0,0.0,0.5138400893369105,0.49832271042904,0.5111392638515658,0.5156689107931675
0.30197002829322583,0.0,5.174048474164332e-07,0.9054768206599739,0.3021830258484497,0.19519016353093535,0.7950758542635378,1.090804137236953e-06,0.0,0.504050955670081,0.5142448023989009,0.4693647945668392,0.5059852368462778
4.654616795739091e-17,0.7601566098861837,0.37922196811364145,0.3796335131208653,0.37839935430459065,0.24589371087295675,0.2675495382829528,0.29459324139626814,1.0,0.4850264618432523,0.4891505381427105,0.46812416634316506,0.5557634129303528
0.3328703778895564,0.6696595083843055,0.0,0.0,0.6673065423808279,0.4638152650115463,0.0,0.0,0.7063246715563724,0.5200577696933444,0.5000515382471551,0.5422777107351141,0.5089434994305512
0.8407215470132591,3.938574687172494e-05,0.0,0.5601981986653376,0.0,0.0,0.3741857891166187,0.0,2.9824078232249954e-05,0.5347186125446177,0.4389635241529363,0.5464381642211374,0.5563680140938678
1.4825796771967306e-17,0.24212363568482934,0.9718351116962647,3.7595585226952926e-05,0.0,0.0,2.389723189525543e-05,0.8445567387082835,1.0,0.4723210583356617,0.5005893108439167,0.524274410180404,0.48633388730285076
1.1332645275173537e-33,1.8507614249371764e-17,0.3022522781630995,0.9058043803210964,0.30230448619218614,0.195187019723063,0.794966434532741,1.0,1.0,0.5400562630237516,0.4985889194949754,0.5014014011353061,0.5018029510839893
0.30202157999129653,0.9069147704135676,0.0,0.3020902847146468,0.0,0.0,0.19486941628045495,0.0,0.795346258814503,0.5037226062732052,0.5062528510383232,0.5075200021020357,0.5487073047727146
0.6701875819754095,0.0,0.33595280667309774,0.0,0.6724853629237497,0.4654796229684049,0.0,0.295819692562461,0.0,0.47954078200805916,0.49212233889329304,0.5164594655010594,0.4203171240385025
0.3025145253044004,0.30228112526300666,0.9075787997401369,0.0,0.0,0.0,0.0,0.7196664391721052,0.499754318547584,0.5393032218106075,0.5052130566218015,0.5191743828688485,0.5367302780057669
5.955760269820565e-17,0.9726494649669108,0.0,0.0,0.24092853484344912,0.15458143400045676,0.0,0.0,1.0,0.5029562345084537,0.4903408363855327,0.47605580829284166,0.5370042816761875
4.097380580652827e-17,0.6691530298377594,0.0,0.67032741907835,0.3337198803309505,0.21565934372822426,0.500558156126917,0.0,1.0,0.5177942887349082,0.4604047479148004,0.47259408695884025,0.46009573743180654
0.6691090267743766,0.6681601208657943,0.0,0.0,0.3331972168228463,0.21567629671351235,0.0,0.0,0.4995482643391595,0.47719121321538366,0.538554795931475,0.5183967054857712,0.4846985983980826
0.6670396023350238,0.0,0.3340212336239127,0.6680588987391485,0.0,0.0,0.46494694280033666,0.2955499721798495,0.0,0.4636624255971301,0.49509527048715984,0.49768305705281607,0.4924819517932854
2.0517578766104765e-17,0.33507748977729584,0.6708779661296517,0.0007464658834967592,0.6666862005871432,0.4626449699871308,0.000633701862047864,0.7051072508313094,1.0,0.5028118998541434,0.44329720726600746,0.5083205968030162,0.48930142755671313
0.5542544928998481,0.8325852076229849,0.0,0.00035122354800806304,0.0,0.0,0.00022355156806990427,0.0,0.6260908167486174,0.50615640274065,0.4932683543071105,0.4893631824364872,0.5013301284001623
4.1087849192616177e-17,0.6710154996726099,0.33395700212905644,0.6691008990259638,0.0,0.0,0.4639472473787044,0.2939891415142968,1.0,0.5300558367519091,0.5260952635931185,0.541237506231901,0.5380329553879033
0.24489312938352778,0.0006689849275951733,0.0,0.9747786990459395,1.2560196616338824e-05,7.955730396925451e-06,0.8433047318636291,0.0,0.001739076853698401,0.4906208585001035,0.5528623361234756,0.5417146657308062,0.47883542148733305
0.37490315123405005,0.00067692626746702,0.7586998410691711,0.37730178946374976,0.37839247883231436,0.2468230934103302,0.2669909825568062,0.707824347657232,0.0011494813435540471,0.49831144524069954,0.49524916456196055,0.5156066288585722,0.4757401993736816
1.8311201045230806e-17,2.4139628119480464e-18,0.30163197828748906,0.30420192374753907,0.908211701462885,0.7194142446454121,0.5027005228246477,1.0,0.08344431067883279,0.5087680420960126,0.4567813919000746,0.524199721335188,0.45943516736955775
1.2072116097418668e-19,1.509763679682047e-17,0.2465710022619944,0.0,0.9830476234663625,0.8435486872627012,0.0,1.0,0.9949096775076605,0.5863043854000017,0.4255438667688795,0.48030208008987063,0.4891066745837307
0.5550825543899789,0.0,0.832285675224914,0.0,0.0,0.0,0.0,0.6255465508657237,0.0,0.505671447123293,0.518411159004784,0.5008979755619092,0.5060015016448556
0.6698847191410757,0.0,0.669962586964135,0.33411505737801833,0.0,0.0,0.21584098447690703,0.5000369983919132,0.0,0.4965410076329517,0.5464455951975009,0.5027039666998928,0.45073467200866646
5.968835667287795e-17,4.564039295927434e-21,0.0,0.9747848422733602,0.24373344298109595,0.1559811462172651,1.0,0.0,4.867880125953498e-05,0.47881740975757375,0.4984924479036779,0.49204166463530685,0.5654212322361113
5.103898556695072e-17,0.833529889638156,0.0,0.5565668837071012,0.0,0.0,0.3747993187079536,0.0,1.0,0.5234539306614854,0.5330514206452117,0.5097688484860082,0.4770020962105106
0.00039312639766715294,0.30260656768516253,0.907580021086365,0.0,0.30226389375528595,0.19481840050126742,0.0,0.795116638132636,0.9991729462486211,0.5529378640996004,0.5194292544119883,0.5002022010795858,0.4884899016958816
3.7490443356242804e-33,6.085811158373616e-35,6.123460673797472e-17,1.000037019336655,0.0,0.0,1.0,1.0,0.01033331994112756,0.4971576474741026,0.4983166134069589,0.49767187936164686,0.49545176598610075
0.6769045009793646,0.6765975715700459,0.33764200221555984,0.0008822794641276698,0.0013754694311241256,0.00086280957137971,0.0005534399464145918,0.21591308259155742,0.4998556357383509,0.5062899363509293,0.6112937661882925,0.5493840847452262,0.5043554568759704
3.5803547198732307e-17,1.8804441856118818e-18,4.963975429423078e-17,7.189862252383598e-20,1.0000188003668753,1.0,0.000747500989477734,0.601787327319285,0.03340532189490631,0.5000732991009466,0.49950794077666705,0.49578539030953384,0.5008887839978002
5.944445066464402e-17,0.970801552023515,0.24223999525120662,0.0,0.0,0.0,0.0,0.15567407805375144,1.0,0.49894328463816123,0.48817241900728975,0.5206476010509978,0.4993356029489728
0.6688230102152352,0.0,0.6663108224669693,0.0,0.3306314231587765,0.21445523106883388,0.0,0.49880213768395804,0.0,0.5047893327427163,0.5141882067170009,0.5006945075604936,0.49100207947657615
1.490051129960385e-17,6.245495547265597e-19,0.243557480424409,0.9738021267033743,0.0,0.0,0.8439759363581842,1.0,0.026668078208351126,0.5517194161541183,0.4963480031654685,0.4857826559243662,0.4698697329030795
0.6668562769812155,0.3349885425541709,0.0,0.0,0.6677960044013189,0.4647080257779779,0.0,0.0,0.2963578414839048,0.5339762348133175,0.496693183266306,0.487553063475261,0.4894269454405294
0.9084216240883681,0.3015833005036133,0.30119253211505836,0.0,0.00040616409675874396,0.00025768468980509607,0.0,0.1940793958048149,0.2040605125372977,0.4717062177132363,0.49983526965038705,0.4798777306690892,0.5473108813169372
0.2992015016856835,0.3022094070475644,0.0,0.9091729976209053,0.0,0.0,0.7214676226689285,0.0,0.5031839729422134,0.4607757905977614,0.5055629670502929,0.4708229255313901,0.5360014920407759
0.30154199687852906,0.0,0.9077774813785022,0.3029896661484985,0.0,0.0,0.19528594532589913,0.7958305026967771,0.0,0.5176231836808319,0.44842696950976996,0.5157393509382862,0.5130885238459741
1.0003497679138267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5060522042598753,0.4823861185497455,0.5013829842802571,0.5009885707664464
0.00038328848448836714,0.30423242082478164,0.30475717776169736,0.0021144329794173257,0.905460135219661,0.717386541892663,0.003125901912852708,0.5005483126800735,0.9991979523484544,0.5091902356194847,0.45732449886175114,0.5271148957890455,0.502028386969063
0.6690056233447325,0.0,0.0010486347500147655,0.6662392679615367,0.3352041198890739,0.21718078910106664,0.49868066439307385,0.0009978706393907195,0.0,0.518006471178382,0.4751326769381543,0.4975049730083545,0.4691382993385115
1.833705399316126e-17,0.2994668177947834,5.009972157200804e-07,0.9068360396723488,0.3023475683562737,0.19519364289310379,0.7969454775602381,1.0650419828709582e-06,1.0,0.504250222450848,0.5141158756564124,0.4690985486022798,0.5234373863078001
1.8565774548966943e-17,0.30320210793664193,0.0,0.3014159177097086,0.9059699185478722,0.7193017758597229,0.4981192742204995,0.0,1.0,0.5051573829809963,0.482423278795999,0.4643364885068994,0.4868367068137802
4.3461052493229296e-17,4.0941267241850075e-17,0.9751063481490692,0.2437805539030304,0.0,0.0,0.15596069826408226,1.0,0.4809997072647814,0.5049770012576827,0.5326327113834997,0.5013224205757763,0.5634520790118646
0.38000368859271494,0.38122437185129243,0.0,0.3829710511566198,0.7605895871543426,0.5447131473582268,0.3936807887520384,0.0,0.5010208641437339,0.5286589532470741,0.4797262145392565,0.4850287455200871,0.42276629321385223
0.33834261588826303,0.6749842708423663,0.0,0.6762238700664687,0.0008063837495640937,0.0005064783080748394,0.4649799493373682,0.0,0.7041913752304508,0.3902811212274573,0.4830975592234651,0.481296956500055,0.5302224824440138
0.33454149325092714,0.6692451455815849,0.6662833335768299,0.0,0.0,0.0,0.0,0.46317162885927265,0.7048944692507528,0.5318961068377615,0.5255867019777463,0.5009549277778856,0.48601502400953794
0.9713146457365428,0.24301425521314726,0.0,0.0,0.0,0.0,0.0,0.0,0.15607274220759365,0.5064161242489968,0.5057923336039062,0.4656765633718297,0.5006582033939407
4.108857457109963e-17,0.6710273460022448,0.3361996862103396,0.0,0.6721527257325233,0.46495972925926843,0.0,0.29568769212965823,1.0,0.5537987391739794,0.5226955265744624,0.5065609292041622,0.5637800334385793
0.9150829145151265,0.0,0.0,0.30570115882380905,0.3058777172973331,0.19545160856687163,0.20525438076815253,0.0,0.0,0.49471144296005065,0.5332835553383215,0.45277030154551046,0.5935717780624449
0.37497389784803337,0.7603711174538512,0.3771469285143353,0.0,0.38081971072520276,0.24792913423181906,0.0,0.2664665921381999,0.7083330914312901,0.5049266494932794,0.4857302831966332,0.519130951474258,0.450825485189791
0.3353650311167364,0.0,0.6704332364719112,0.0,0.6675175473516233,0.4631526454029531,0.0,0.7047200325697557,0.0,0.4442562751663174,0.513819857401994,0.478826027189397,0.4966380582739074
3.343126314642322e-17,0.545973960323897,0.0,0.0,0.8432841563067813,0.634216199318119,0.0,0.0,1.0,0.5105202376666292,0.5122223341374288,0.5641774066252723,0.5147817069818845
5.0888488132684393e-17,3.1163298896521973e-18,0.8326289410726581,0.0017723907887419068,0.5606234143519222,0.3772555741842835,0.0013551502482874456,1.0,0.03893695553351642,0.45040109347031965,0.512310928926054,0.4660071695584894,0.5034770037401648
3.97076686308584e-19,2.4589353481458453e-17,2.358263302488988e-17,0.5564459847844164,0.8346511677721218,0.6256596469262797,1.0,0.4866561011031936,0.9897205552656736,0.46315353580804736,0.5335204655618614,0.519515510439575,0.4835589498854419
5.55174716928664e-17,7.473354461917956e-19,0.9067512615758103,0.3017970346184765,0.3011696285285497,0.19435494507146114,0.2045462363474853,1.0,0.008569190435643248,0.46596153231604265,0.4849063313622878,0.492917732290528,0.47649149869877894
0.31055687964615564,0.9156577896824117,0.3052383568715613,0.0,3.1130783814072527e-06,1.9546277936992166e-06,0.0,0.19467160949280982,0.7918331707392241,0.3892614002847262,0.5208159789671322,0.4812839263413333,0.5296481571883171
4.7676328669015583e-17,0.7786135349753038,0.039407037619813845,0.0,0.6427815807680279,0.43894751314147684,0.0,0.032193007472231416,1.0,0.5152707146089043,0.40904005816076294,0.5421849888071074,0.4882004535696199
0.9808523418133551,0.20274450973099592,0.019998020975633773,0.004822417443046673,0.005971298062619123,0.0037945776143294696,0.0030645471835786947,0.012709273723022607,0.12976333348515728,0.505769642915221,0.472370406127329,0.4685462022908079,0.5054835284893068
0.07410568195142446,0.9915771512680583,0.07437315128328395,0.013899188031439077,0.11259921524560576,0.07157977401329536,0.00887348064159399,0.04752831299066272,0.952510400267784,0.44796684800882614,0.4750591400043693,0.49352573553581136,0.5135015468275571
0.37598061513983283,0.0,0.37911707786815496,0.38094313690144954,0.7597777687075615,0.54662801337129,0.39451392645682964,0.5026443236726669,0.0,0.4986787379330025,0.47332369290639886,0.4584295193585871,0.5358765847084461
0.0016418733418611172,0.9053831628280622,0.2999354552022183,0.0,0.3013069539962698,0.19479865488769382,0.0,0.20365533173808553,0.9988455187480201,0.4929021594986557,0.5107948760835195,0.5081875162664069,0.4994605538525837
0.3162763015361871,0.041246323617249114,0.25220783190420015,0.9019652082876104,0.2396244077174367,0.1512734457792559,0.7303704974184004,0.4259398407967195,0.08255713352047922,0.63098278126838,0.5033108637214864,0.4836816885432486,0.5235664784337447
6.123458799450938e-17,6.740484427451671e-19,1.0000972977165121,0.0,0.0,0.0,0.0,1.0,0.007007399737644089,0.499427089692653,0.49112065055334675,0.4984263410332303,0.49604396143189217
0.1494608628873413,0.057748238470819786,0.07039648626221127,0.03745035012871875,0.9918090249560823,0.8863439227035357,0.1342048278081926,0.2635357408242346,0.23472649911902965,0.46802225631474903,0.5155822171939566,0.512024884739002,0.5801108989180334
0.17762838280904247,0.3663308220591637,0.911918448191441,0.16082134319614158,0.1435943892842775,0.08977250808832365,0.10164557014567316,0.7326857855584975,0.7125771267388386,0.5391417109995661,0.48030452561177034,0.35944502939626594,0.5018531789725287
0.9734456455760779,0.0008078287746289082,0.007100578716216545,0.0,0.24125436797871957,0.15465667686035514,0.0,0.004643594741789617,0.000528308544905439,0.4765474269773893,0.5089963573582057,0.45448194250757373,0.5147805498726519
0.9741704682023151,0.23709984691036418,0.006492335398175533,0.08178138007344365,0.0803817579922299,0.05076160067761917,0.0518123817194408,0.0041223368955781645,0.1519894573666116,0.5749660746221705,0.4497051634880873,0.5044276961330276,0.4684261204034626
0.006949317376243633,0.993493344191129,0.07554049956825629,0.04334242712690431,0.10110956021778102,0.06432106373232244,0.02767529967248522,0.04831139548207472,0.9955470253313778,0.4792790387919272,0.5335543274140898,0.47868515553196017,0.47926000813970104
0.07359186444814755,0.0024063683968527367,0.025413129575456866,0.13789694540793157,0.9920083190992735,0.8992130376018366,0.672659356686836,0.21157380929516015,0.020809311890292115,0.5634091648150302,0.5094487336825214,0.49996274088933734,0.4785226616028001
